0	0.089115257
0.001	0.120055029
0.002	0.118747714
0.003	0.116133086
0.004	0.116568857
0.005	0.100118486
0.006	0.092056714
0.007	0.080181943
0.008	0.082142914
0.009	0.104149371
0.01	0.099573771
0.011	0.055778743
0.012	0.018084514
0.013	-0.029632457
0.014	-0.055234029
0.015	-0.059373857
0.016	-0.048915343
0.017	-0.047063314
0.018	-0.051965743
0.019	-0.036822686
0.02	-0.020699143
0.021	-0.001852029
0.022	0.011874771
0.023	0.0358422
0.024	0.040526743
0.025	0.072229114
0.026	0.076586829
0.027	0.092819314
0.028	0.083014457
0.029	0.061879543
0.03	0.0587202
0.031	0.029959286
0.032	0.020481257
0.033	0.030721886
0.034	0.010240629
0.035	0.0053382
0.036	-0.025056857
0.037	-0.026146286
0.038	-0.025492629
0.039	-0.038021057
0.04	-0.054689314
0.041	-0.063949457
0.042	-0.047716971
0.043	-0.045647057
0.044	-0.051529971
0.045	-0.0488064
0.046	-0.060790114
0.047	-0.0358422
0.048	-0.016668257
0.049	0.007081286
0.05	0.004357714
0.051	0.007081286
0.052	0.017648743
0.053	0.041398286
0.054	0.032464971
0.055	0.021570686
0.056	0.008606486
0.057	-0.015360943
0.058	-0.007190229
0.059	-0.017430857
0.06	-0.0144894
0.061	-0.0373674
0.062	-0.044884457
0.063	-0.052946229
0.064	-0.0312666
0.065	-0.038347886
0.066	-0.044775514
0.067	-0.033772286
0.068	-0.025492629
0.069	-0.027671486
0.07	-0.031920257
0.071	-0.0175398
0.072	0.003486171
0.073	0.008279657
0.074	0.007190229
0.075	0.021679629
0.076	0.0350796
0.077	0.031702371
0.078	0.051638914
0.079	0.056105571
0.08	0.070377086
0.081	0.096523371
0.082	0.078003086
0.083	0.072229114
0.084	0.0518568
0.085	0.045320229
0.086	0.034752771
0.087	0.042160886
0.088	0.0427056
0.089	0.0221154
0.09	0.007734943
0.091	0.011765829
0.092	0.009478029
0.093	0.020808086
0.094	0.015905657
0.095	-0.016668257
0.096	-0.016886143
0.097	-0.010567457
0.098	0.021243857
0.099	0.042487714
0.1	0.057303943
0.101	0.0625332
0.102	0.080073
0.103	0.079964057
0.104	0.078983571
0.105	0.079964057
0.106	0.081925029
0.107	0.081925029
0.108	0.0907494
0.109	0.096523371
0.11	0.060027514
0.111	0.029196686
0.112	0.022878
0.113	0.004466657
0.114	-0.013073143
0.115	-0.032247086
0.116	-0.034099114
0.117	-0.017104029
0.118	-0.0160146
0.119	-0.008933314
0.12	-0.008061771
0.121	0.005773971
0.122	-0.0091512
0.123	0.010894286
0.124	0.012528429
0.125	0.0030504
0.126	0.0183024
0.127	0.031811314
0.128	0.032247086
0.129	0.0518568
0.13	0.055560857
0.131	0.057195
0.132	0.029305629
0.133	0.009695914
0.134	-0.013073143
0.135	-0.0198276
0.136	-0.009369086
0.137	0.003268286
0.138	0.020699143
0.139	0.015687771
0.14	0.000435771
0.141	-0.016341429
0.142	-0.0274536
0.143	-0.013944686
0.144	0.0350796
0.145	0.047608029
0.146	0.034643829
0.147	0.029632457
0.148	0.0167772
0.149	-0.001634143
0.15	-0.014925171
0.151	-0.019065
0.152	-0.005773971
0.153	-0.0198276
0.154	-0.014707286
0.155	-0.005773971
0.156	0.004030886
0.157	0.0183024
0.158	0.004466657
0.159	0.015252
0.16	0.001089429
0.161	0.011221114
0.162	-0.001743086
0.163	-0.027126771
0.164	-0.045756
0.165	-0.048915343
0.166	-0.068198229
0.167	-0.046954371
0.168	-0.030395057
0.169	-0.006536571
0.17	-0.028107257
0.171	-0.049786886
0.172	-0.030286114
0.173	-0.010240629
0.174	0.001416257
0.175	0.008170714
0.176	0.003704057
0.177	-0.023422714
0.178	-0.011983714
0.179	0.001089429
0.18	0.012855257
0.181	0.006536571
0.182	0.009042257
0.183	-0.001960971
0.184	-0.005556086
0.185	-0.011547943
0.186	0.024512143
0.187	0.013291029
0.188	-0.001852029
0.189	-0.029850343
0.19	-0.001634143
0.191	0.010131686
0.192	0.009586971
0.193	0.008715429
0.194	0.015252
0.195	0.032356029
0.196	0.0411804
0.197	0.044121857
0.198	0.0427056
0.199	0.033772286
0.2	0.0297414
0.201	0.006536571
0.202	0.010131686
0.203	0.008170714
0.204	-0.007734943
0.205	-0.007517057
0.206	-0.005665029
0.207	0.019065
0.208	0.015905657
0.209	0.056214514
0.21	0.0556698
0.211	0.059918571
0.212	0.023422714
0.213	0.009369086
0.214	0.0015252
0.215	-0.011439
0.216	-0.011003229
0.217	-0.027562543
0.218	-0.008279657
0.219	0.002178857
0.22	0.002614629
0.221	-0.004030886
0.222	-0.004793486
0.223	-0.004139829
0.224	0.012746314
0.225	0.034534886
0.226	0.036277971
0.227	0.047716971
0.228	0.0556698
0.229	0.040199914
0.23	0.028107257
0.231	0.017430857
0.232	0.006754457
0.233	-0.006536571
0.234	0.006536571
0.235	0.023967429
0.236	0.022442229
0.237	0.015796714
0.238	0.006645514
0.239	-0.000217886
0.24	-0.013291029
0.241	-0.001634143
0.242	0.007299171
0.243	0.0183024
0.244	0.018629229
0.245	0.0144894
0.246	0.024185314
0.247	0.0373674
0.248	0.057303943
0.249	0.041725114
0.25	0.0274536
0.251	0.039437314
0.252	0.068416114
0.253	0.074625857
0.254	0.058284429
0.255	0.026364171
0.256	0.007190229
0.257	0.0205902
0.258	0.028651971
0.259	0.038347886
0.26	0.042051943
0.261	0.042814543
0.262	0.046082829
0.263	0.0602454
0.264	0.045102343
0.265	0.0366048
0.266	0.035188543
0.267	0.0366048
0.268	0.018084514
0.269	0.017757686
0.27	0.014380457
0.271	0.027671486
0.272	0.020154429
0.273	0.031702371
0.274	0.030286114
0.275	0.040744629
0.276	0.054798257
0.277	0.066455143
0.278	0.053708829
0.279	0.030939771
0.28	0.024076371
0.281	-0.003159343
0.282	-0.012855257
0.283	-0.015034114
0.284	0.006972343
0.285	0.0007626
0.286	0.018193457
0.287	0.029087743
0.288	0.037585286
0.289	0.030395057
0.29	0.024621086
0.291	0.033118629
0.292	0.0244032
0.293	0.018193457
0.294	0.011003229
0.295	0.000217886
0.296	0.021570686
0.297	0.034643829
0.298	0.062424257
0.299	0.058175486
0.3	0.052183629
0.301	0.037585286
0.302	0.037694229
0.303	0.033881229
0.304	0.008061771
0.305	0.026799943
0.306	0.040199914
0.307	0.036277971
0.308	0.038783657
0.309	0.031375543
0.31	0.0022878
0.311	-0.009260143
0.312	-0.000326829
0.313	0.0144894
0.314	0.013399971
0.315	0.026582057
0.316	0.071793343
0.317	0.0777852
0.318	0.097394914
0.319	0.084103886
0.32	0.062642143
0.321	0.046954371
0.322	0.053273057
0.323	0.063949457
0.324	0.047608029
0.325	0.022769057
0.326	0.023095886
0.327	0.040853571
0.328	0.040744629
0.329	0.043903971
0.33	0.0503316
0.331	0.036713743
0.332	0.033772286
0.333	0.019282886
0.334	0.025056857
0.335	0.0449934
