0.0485	0.002094	0.0023212	0.0019691
0.049	0.0025008	0.002058	0.0022922
0.0495	0.0015735	0.0024169	0.0020589
0.05	0.0020222	0.0018964	0.0019631
0.0505	0.0023213	0.0022972	0.0020768
0.051	0.0016632	0.0024109	0.0026152
0.0515	0.0020162	0.0023032	0.0021067
0.052	0.0018846	0.0020819	0.0022204
0.0525	0.0017948	0.00204	0.0017179
0.053	0.0019205	0.0025126	0.0021486
0.0535	0.0019384	0.0018067	0.0020529
0.054	0.0021897	0.0021297	0.0019332
0.0545	0.001723	0.0024528	0.0022144
0.055	0.0019205	0.0024408	0.0022443
0.0555	0.0017649	0.002052	0.0019811
0.056	0.0019863	0.0019443	0.0018854
0.0565	0.0017649	0.0013999	0.0022503
0.057	0.0018965	0.0019682	0.001688
0.0575	0.0016752	0.0017409	0.000988
0.058	0.0023034	0.0012025	0.0016939
0.0585	0.0023333	0.0018546	0.0015563
0.059	0.0022914	0.0018007	0.0011017
0.0595	0.0024231	0.0018306	0.0012991
0.06	0.0023513	0.002046	0.0013888
0.0605	0.0026564	0.0016631	0.0014846
0.061	0.0022196	0.0014358	0.0015384
0.0615	0.0023572	0.0019563	0.0016102
0.062	0.0027222	0.0018964	0.0013529
0.0625	0.0028598	0.0015375	0.0009222
0.063	0.0026863	0.0017947	0.0013051
0.0635	0.0028658	0.0015016	0.0009761
0.064	0.0028179	0.0011247	0.0006052
0.0645	0.0032368	0.0015435	0.0013529
0.065	0.0026983	0.0015794	0.0006949
0.0655	0.002806	0.0012623	0.0004616
0.066	0.0026205	0.0014717	0.0006889
0.0665	0.0026983	0.0015375	0.0005453
0.067	0.0024829	0.0018785	0.0005274
0.0675	0.0024769	0.0016811	0.0003001
0.068	0.0026025	0.0016751	0.0004257
0.0685	0.0027461	0.0016332	0.0009581
0.069	0.0031111	0.0010769	0.0003599
0.0695	0.0026265	0.0010948	0.0000907
0.07	0.0024829	0.0010649	0.0004077
0.0705	0.0026085	0.001382	0.0005693
0.071	0.0026325	0.0011666	0.000671
0.0715	0.0023872	0.0010948	0.0008026
0.072	0.0029077	0.0012803	0.0003539
0.0725	0.0026983	0.0008496	0.0008325
0.073	0.0027641	0.0014418	0.0007308
0.0735	0.0027402	0.0010231	0.000982
0.074	0.0024889	0.0009931	0.0009342
0.0745	0.0025068	0.0009513	0.0008803
0.075	0.0026265	0.0008914	0.0008504
0.0755	0.0018547	0.0006342	0.0008145
0.076	0.0019265	0.0011786	0.0006411
0.0765	0.0018307	0.0011606	0.0012034
0.077	0.0019624	0.0004667	0.0005573
0.0775	0.0016273	0.0011068	0.0012273
0.078	0.0019265	0.0009333	0.0013529
0.0785	0.0019265	0.0006881	0.0011675
0.079	0.0014059	0.0006043	0.0014905
0.0795	0.0011606	0.0009991	0.0006351
0.08	0.0015974	0.0008556	0.0013529
0.0805	0.0020042	0.0004308	0.001323
0.081	0.0014538	0.0005564	0.0014606
0.0815	0.0018487	0.0008914	0.0011795
0.082	0.0013042	0.0001676	0.0014008
0.0825	0.0013461	0.0011128	0.0011137
0.083	0.0010888	0.0008496	0.0010478
0.0835	0.0011068	0.0012803	0.0007906
0.084	0.0006341	0.0008376	0.0009222
0.0845	0.0011307	0.0008496	0.0008923
0.085	0.0016393	0.0008675	0.0007846
0.0855	0.0012444	0.0009034	0.0019272
0.086	0.0015316	0.0012205	0.0011077
0.0865	0.0009811	0.0008675	0.0014726
0.087	0.0007298	0.0005684	0.0015922
0.0875	0.0009751	0.0006043	0.0010179
0.088	0.0011666	0.0010889	0.0013709
0.0885	0.0013401	0.0009513	0.0018136
0.089	0.0013281	0.0009453	0.0007069
0.0895	0.0016512	0.0001257	0.0007368
0.09	0.0009034	0.0006163	0.0012812
0.0905	0.0014059	0.0009214	0.0010837
0.091	0.0012623	0.0003411	0.0015743
0.0915	0.0019863	0.0005923	0.0012453
0.092	0.0016153	0.0008256	0.0011436
0.0925	0.0016752	0.0005325	0.001329
0.093	0.0017829	0.0008017	0.000994
0.0935	0.001747	0.0012803	0.0007428
0.094	0.002088	0.0007	0.0010658
0.0945	0.0018367	0.0008914	0.001
0.095	0.0015376	0.0009812	0.0007667
0.0955	0.0021957	0.0011846	0.0010778
0.096	0.0021718	0.0006462	0.0007069
0.0965	0.0021119	0.0002633	0.0005453
0.097	0.0022256	0.0012145	0.0011137
0.0975	0.0022316	0.0007838	0.0009043
0.098	0.0022376	0.0007897	0.0004676
0.0985	0.0022316	0.0007778	0.0004915
0.099	0.0025666	0.0006342	0.0005693
0.0995	0.0024829	0.0006821	0.0004975
0.1	0.002441	0.0008197	-0.0000529
0.1005	0.0025906	0.0009453	-0.0001965
0.101	0.0027162	0.0010649	-0.0002623
0.1015	0.0021837	0.0005086	-0.0004238
0.102	0.0023453	0.0005564	-0.000346
0.1025	0.002459	0.0009991	-0.0004836
0.103	0.0024051	0.0009094	-0.0003101
0.1035	0.0024051	0.0011307	-0.0000888
0.104	0.0022615	0.0005744	-0.0000589
0.1045	0.0026444	0.0008197	0.0012213
0.105	0.0026325	0.0008675	0.0007547
0.1055	0.0025068	0.000712	0.0002941
0.106	0.0023453	0.0006163	0.0009402
0.1065	0.0020162	0.0007419	0.0004436
0.107	0.0019085	0.0001497	0.0006769
0.1075	0.0027102	0.0009214	0.000336
0.108	0.0022436	0.0002155	0.0007069
0.1085	0.0020222	0.0011666	0.0009222
0.109	0.0020401	0.0005445	0.0005334
0.1095	0.0020162	0.0009034	0.0009641
0.11	0.0018367	0.0010171	0.0009043
0.1105	0.0019863	0.0011786	0.0008863
0.111	0.001747	0.0012384	0.0007846
0.1115	0.0020102	0.0007539	0.0012632
0.112	0.0019444	0.0008496	0.0009761
0.1125	0.001735	0.0009572	0.0018435
0.113	0.0015316	0.0012085	0.001335
0.1135	0.001376	0.0005146	0.0017956
0.114	0.0017888	0.0006881	0.001329
0.1145	0.0016034	0.0012863	0.0019153
0.115	0.0017529	0.0008735	0.0021486
0.1155	0.0014059	0.0010111	0.0015623
0.116	0.0012085	0.0014119	0.001664
0.1165	0.0018008	0.0012803	0.0018555
0.117	0.0009213	0.0009453	0.0013829
0.1175	0.0011068	0.000694	0.0021546
0.118	0.0012384	0.0016153	0.0017059
0.1185	0.0013999	0.00137	0.0012453
0.119	0.0012085	0.0011965	0.0018016
0.1195	0.0014777	0.0015495	0.0015264
0.12	0.0009991	0.0012444	0.0017478
0.1205	0.001388	0.001041	0.0015324
0.121	0.0012264	0.0011606	0.0024357
0.1215	0.0019444	0.0011487	0.0016521
0.122	0.0015076	0.0015435	0.0020888
0.1225	0.0018008	0.0011606	0.0021127
0.123	0.0014119	0.0006881	0.0019392
0.1235	0.0024051	0.0011307	0.0019631
0.124	0.0021299	0.0011846	0.0019871
0.1245	0.0018666	0.0009572	0.0019033
0.125	0.0018128	0.0009752	0.0019631
0.1255	0.0019743	0.0012683	0.0018196
0.126	0.0021179	0.0012384	0.0014068
0.1265	0.0020701	0.0015674	0.0019691
0.127	0.0024051	0.0014657	0.001688
0.1275	0.0028179	0.0008197	0.0012871
0.128	0.0022017	0.001699	0.001335
0.1285	0.0030333	0.0010171	0.0009402
0.129	0.0025726	0.0013042	0.0011615
0.1295	0.0027402	0.0019622	0.0012692
0.13	0.0028837	0.0012205	0.0007906
0.1305	0.0029077	0.0019443	0.0013829
0.131	0.002794	0.0014538	0.0004795
0.1315	0.0024231	0.0018785	0.0007368
0.132	0.0028837	0.0016572	0.000665
0.1325	0.0026743	0.0021776	0.0008863
0.133	0.0028239	0.0024109	0.0007487
0.1335	0.0034282	0.001376	0.0005274
0.134	0.0031889	0.0016751	0.0002941
0.1345	0.0031769	0.0018486	0.000647
0.135	0.0030752	0.0014538	0.0004436
0.1355	0.0034462	0.0016093	0.0008205
0.136	0.0033863	0.0016332	0.0005932
0.1365	0.0031231	0.0018486	0.00033
0.137	0.0035479	0.0013162	0.0007607
0.1375	0.0031171	0.0012205	0.0003479
0.138	0.0033923	0.0012982	0.000982
0.1385	0.0032487	0.0016691	0.0007547
0.139	0.0032427	0.0016631	0.0010598
0.1395	0.0032607	0.0013939	0.0007487
0.14	0.0031291	0.001364	0.0006949
0.1405	0.0034222	0.0013999	0.0009222
0.141	0.0029675	0.0014597	0.0011436
0.1415	0.0028778	0.0019682	0.0012213
0.142	0.0029196	0.0014478	0.0014905
0.1425	0.0027222	0.001699	0.0009222
0.143	0.0030573	0.0012504	0.0014905
0.1435	0.0028718	0.0012504	0.0016281
0.144	0.0026803	0.001364	0.001341
0.1445	0.0026624	0.001705	0.0015743
0.145	0.0028419	0.0019802	0.0015085
0.1455	0.0026504	0.001388	0.0014367
0.146	0.0026803	0.0019264	0.0022323
0.1465	0.0017948	0.0017768	0.0018255
0.147	0.0024231	0.002046	0.0019572
0.1475	0.0020461	0.0018187	0.0014905
0.148	0.0023273	0.0021716	0.0018495
0.1485	0.0015495	0.002052	0.0016042
0.149	0.0019444	0.0025605	0.002334
0.1495	0.0018367	0.0022255	0.0019512
0.15	0.0017589	0.002722	0.0021247
0.1505	0.0016752	0.0020281	0.001993
0.151	0.0019564	0.0022075	0.0020409
0.1515	0.0019384	0.0022195	0.0022383
0.152	0.0022436	0.0027339	0.0020708
0.1525	0.0019983	0.0021238	0.0025195
0.153	0.0023692	0.0013401	0.002334
0.1535	0.0022256	0.002034	0.002699
0.154	0.0022436	0.0019443	0.0024836
0.1545	0.0021957	0.0022255	0.0029981
0.155	0.0022495	0.0019563	0.0027289
0.1555	0.0026564	0.0019084	0.0033151
0.156	0.0023333	0.0017888	0.0032673
0.1565	0.0029137	0.0021836	0.0025733
0.157	0.0025607	0.0018665	0.0027468
0.1575	0.0025846	0.0015196	0.0029502
0.158	0.0022615	0.0018366	0.0023819
0.1585	0.0025248	0.0022733	0.0021964
0.159	0.0030752	0.001699	0.0028964
0.1595	0.0030333	0.0019862	0.0018734
0.16	0.0029137	0.0022075	0.0025494
0.1605	0.0028538	0.0018785	0.0024956
0.161	0.0031111	0.0027519	0.0025913
0.1615	0.002806	0.0025724	0.00167
0.162	0.002435	0.0023571	0.0017538
0.1625	0.002782	0.0025006	0.001688
0.163	0.0027701	0.0026861	0.0011376
0.1635	0.0028179	0.0027997	0.0018076
0.164	0.0026325	0.0029732	0.001682
0.1645	0.0029376	0.002387	0.0013709
0.165	0.0032009	0.0023511	0.000994
0.1655	0.0029316	0.0025605	0.001329
0.166	0.0032906	0.002716	0.0012572
0.1665	0.0031829	0.0020759	0.0008145
0.167	0.0036735	0.0025724	0.0005693
0.1675	0.0036197	0.0023571	0.0011555
0.168	0.0038949	0.0021357	0.0009641
0.1685	0.0038351	0.0019742	0.0010538
0.169	0.0035778	0.0016452	0.0007069
0.1695	0.0032726	0.0017529	0.0002163
0.17	0.0041462	0.0017469	0.0011914
0.1705	0.0037812	0.0016572	0.0006231
0.171	0.0039069	0.0018486	0.0008325
0.1715	0.0036197	0.0021417	0.0011974
0.172	0.0036974	0.0014239	0.0014367
0.1725	0.0037752	0.0015854	0.0014247
0.173	0.0038769	0.0020161	0.0010179
0.1735	0.0037513	0.001388	0.0011196
0.174	0.0036556	0.0016512	0.000982
0.1745	0.0031829	0.0018845	0.0011555
0.175	0.0030632	0.0016631	0.0015264
0.1755	0.0032427	0.0020699	0.0013649
0.176	0.003147	0.0017768	0.0008923
0.1765	0.0032846	0.0019563	0.0012393
0.177	0.0032188	0.0019144	0.0011077
0.1775	0.0027282	0.002058	0.0016521
0.178	0.002812	0.0022434	0.0009701
0.1785	0.0027102	0.002387	0.0014247
0.179	0.0023213	0.0020879	0.0011854
0.1795	0.0021957	0.0023212	0.0013529
0.18	0.0021658	0.002387	0.0017179
0.1805	0.0023154	0.0021357	0.0014427
0.181	0.0020581	0.0019682	0.0022024
0.1815	0.0019504	0.0016871	0.001347
0.182	0.0013581	0.001364	0.0018196
0.1825	0.0017649	0.0019563	0.0018435
0.183	0.0015495	0.0018426	0.0014487
0.1835	0.0015555	0.0012863	0.0020409
0.184	0.0011666	0.001711	0.001688
0.1845	0.0019444	0.0017349	0.0021187
0.185	0.0013281	0.0017289	0.002334
0.1855	0.0016153	0.0016033	0.0025793
0.186	0.0021359	0.0014956	0.0023939
0.1865	0.0012384	0.0010889	0.0019691
0.187	0.0022675	0.0016691	0.0023998
0.1875	0.0018606	0.0015794	0.0020589
0.188	0.0018726	0.001029	0.0021905
0.1885	0.0021359	0.0012922	0.002334
0.189	0.0016572	0.0011965	0.0023221
0.1895	0.0021538	0.0008735	0.0022383
0.19	0.0019923	0.0013581	0.0021486
0.1905	0.0020521	0.0010051	0.0025733
0.191	0.0019265	0.0010709	0.0021426
0.1915	0.0022675	0.0011726	0.0023819
0.192	0.0020701	0.0012444	0.0020947
0.1925	0.0023273	0.001053	0.0018555
0.193	0.0015675	0.0009632	0.0015204
0.1935	0.0021658	0.0012623	0.0015623
0.194	0.002088	0.0011846	0.0016042
0.1945	0.0018487	0.0013461	0.0019631
0.195	0.0018487	0.0011786	0.0008444
0.1955	0.0018008	0.0011008	0.0010897
0.196	0.0021239	0.001382	0.0006949
0.1965	0.0014897	0.0010231	0.000336
0.197	0.0019863	0.001376	0.0008444
0.1975	0.0019085	0.0012623	0.0011974
0.198	0.0019384	0.0014418	0.0002881
0.1985	0.0025307	0.001364	0.0003778
0.199	0.0021718	0.0012623	0.0007128
0.1995	0.0026145	0.0013102	0.0003838
0.2	0.0027581	0.0016751	0.000306
0.2005	0.0029376	0.0014956	0.0003599
0.201	0.0027162	0.0009393	0.0004855
0.2015	0.0027282	0.000706	0.0001984
0.202	0.0029496	0.0007838	0.0002223
0.2025	0.0027282	0.0003231	0.0000309
0.203	0.0027342	0.0005564	0.0004018
0.2035	0.0030752	0.0008256	0.0008863
0.204	0.0032188	0.0007539	0.0005334
0.2045	0.0030393	0.0000539	0.0005214
0.205	0.0031709	0.0008256	-0.0000649
0.2055	0.003506	0.0005983	0.0004735
0.206	0.0031111	0.0005624	0.0006111
0.2065	0.0033145	0.0007419	0.0005154
0.207	0.0030214	0.0008735	0.0000847
0.2075	0.0030333	0.0007897	0.0005214
0.208	0.0030034	0.0009273	0.0004436
0.2085	0.0026025	0.0005265	0.000318
0.209	0.0027761	0.0012025	-0.0000708
0.2095	0.0026265	0.0008316	-0.0001067
0.21	0.0026863	0.0011008	0.0002761
0.2105	0.0023872	0.0008855	0.0001505
0.211	0.002441	0.0008914	0.0004556
0.2115	0.0020461	0.0009154	0.0000189
0.212	0.001741	0.0009513	0.0005154
0.2125	0.0016752	0.0010948	-0.000011
0.213	0.0015615	0.0004787	-0.0001067
0.2135	0.0021	0.001047	0.000665
0.214	0.0019025	0.0013581	0.0008205
0.2145	0.0019265	0.0006641	0.0010239
0.215	0.0016393	0.0011606	0.000671
0.2155	0.0014478	0.0009034	0.0006231
0.216	0.0015675	0.0004906	0.0011795
0.2165	0.0017948	0.0005325	0.0018914
0.217	0.0018367	0.0004488	0.000988
0.2175	0.0014478	0.0006222	0.0008205
0.218	0.0013102	0.0002992	0.0017358
0.2185	0.0017111	0.0005744	0.0013829
0.219	0.0019923	0.0004787	0.0021426
0.2195	0.0014239	0.0002693	0.0015324
0.22	0.001388	0.000383	0.0016939
0.2205	0.0019983	0.0002633	0.0019751
0.221	0.0012623	0.0002514	0.0022323
0.2215	0.001035	0.0002992	0.0017478
0.222	0.0016812	0.0001915	0.0015204
0.2225	0.0015794	0.0005206	0.0013709
0.223	0.0018726	0.0002873	0.0017657
0.2235	0.0020102	0.0003411	0.0020349
0.224	0.0014059	0.000371	0.0016939
0.2245	0.0016692	0.000377	0.0014965
0.225	0.0017051	0.0002454	0.0014666
0.2255	0.0009692	0.0007359	0.0011555
0.226	0.0012623	0.0010948	0.0014247
0.2265	0.0015136	0.0007539	0.0008504
0.227	0.0012145	0.0005505	0.0014487
0.2275	0.0013461	0.0012145	0.0005693
0.228	0.0012623	0.0008615	0.0007906
0.2285	0.0014957	0.001053	0.0004077
0.229	0.0016752	0.0008436	0.0001445
0.2295	0.001735	0.0006103	0.0004137
0.23	0.0012982	0.0011786	0.0010718
0.2305	0.0013999	0.0009931	0.000647
0.231	0.0017589	0.0006881	0.0007368
0.2315	0.0016453	0.0006462	-0.0000529
0.232	0.0020042	0.0001138	0.0001625
0.2325	0.0021957	0.0009513	0.0006889
0.233	0.002082	0.000712	0.0003539
0.2335	0.002076	0.0004069	0.0001086
0.234	0.0026205	0.0007359	0.0004795
0.2345	0.0026265	0.0006043	0.0004855
0.235	0.0028299	0.0007239	0.0005394
0.2355	0.0033684	0.0005505	-0.0001187
0.236	0.0033803	0.0005624	0.0002761
0.2365	0.0031171	0.0005086	0.0004197
0.237	0.0030752	0.0005385	0.000324
0.2375	0.0031829	0.0000839	0.0002701
0.238	0.0027701	0.0008077	0.0004257
0.2385	0.003153	0.0007539	0.0003599
0.239	0.0032667	0.0007299	-0.0000529
0.2395	0.0034043	0.0009872	0.0000668
0.24	0.0032188	0.0011307	0.0001445
0.2405	0.0025367	0.0004428	0.0004077
0.241	0.0030692	0.0012863	0.0002163
0.2415	0.0025188	0.0010051	0.0005752
0.242	0.0029077	0.0006222	0.0001206
0.2425	0.002812	0.0009872	0.0005094
0.243	0.0024709	0.0015435	0.0006411
0.2435	0.0026085	0.0012564	0.0007009
0.244	0.0021598	0.0010171	0.0007547
0.2445	0.0028897	0.0013162	0.0005334
0.245	0.0028359	0.0009632	0.0004317
0.2455	0.0027282	0.0019862	0.0010778
0.246	0.0020641	0.0015674	0.0006889
0.2465	0.0022914	0.0015016	0.000665
0.247	0.0026025	0.0016572	0.0014726
0.2475	0.0021418	0.0011965	0.0004616
0.248	0.0022675	0.0016751	0.0009701
0.2485	0.0023154	0.0016572	0.0010598
0.249	0.0018906	0.0014657	0.0008026
0.2495	0.0020342	0.0013521	0.0013171
0.25	0.0024231	0.0011068	0.0017717
0.2505	0.0021179	0.0012384	0.001335
0.251	0.0021478	0.0011906	0.0021067
0.2515	0.0019683	0.0011188	0.0014546
0.252	0.0019624	0.0012324	0.0019272
0.2525	0.0026444	0.0015435	0.0024477
0.253	0.0025966	0.0012683	0.0026511
0.2535	0.0028479	0.0013341	0.0021785
0.254	0.0020521	0.0011786	0.0024896
0.2545	0.0023154	0.0011666	0.0022383
0.255	0.0025966	0.0011247	0.0020349
0.2555	0.0021598	0.0012264	0.0021486
0.256	0.0019863	0.0012444	0.0022981
0.2565	0.0022256	0.0012264	0.0017418
0.257	0.0017649	0.0017888	0.0026332
0.2575	0.001723	0.0012384	0.0020469
0.258	0.0015794	0.0016033	0.002352
0.2585	0.0021538	0.0011965	0.0017478
0.259	0.0017888	0.001723	0.0023879
0.2595	0.0017948	0.0015315	0.0018614
0.26	0.001729	0.0018426	0.001664
0.2605	0.0021418	0.0014119	0.0020589
0.261	0.0021837	0.0015914	0.0017298
0.2615	0.0023632	0.0018665	0.0014068
0.262	0.0021777	0.0018187	0.0014307
0.2625	0.0021059	0.0016033	0.0012632
0.263	0.0021	0.0019323	0.0011376
0.2635	0.0020282	0.0016093	0.0014905
0.264	0.0019444	0.0017888	0.001323
0.2645	0.0022974	0.0017708	0.0014487
0.265	0.0027701	0.001364	0.001012
0.2655	0.0023872	0.0016871	0.0015085
0.266	0.0028957	0.0017708	0.002011
0.2665	0.0027641	0.001699	0.0015324
0.267	0.0029256	0.0016213	0.0011555
0.2675	0.0029196	0.0012264	0.0011555
0.268	0.0028598	0.001382	0.001676
0.2685	0.0036197	0.0019503	0.0015324
0.269	0.0033983	0.0019024	0.0011017
0.2695	0.0032607	0.0017648	0.0011555
0.27	0.0032368	0.0014897	0.0011376
0.2705	0.0040744	0.0018067	0.0012991
0.271	0.0039248	0.0017409	0.0014726
0.2715	0.0036795	0.0012803	0.0011137
0.272	0.0038051	0.0023152	0.0011914
0.2725	0.0032368	0.0018546	0.0013769
0.273	0.0038769	0.001705	0.0017777
0.2735	0.0031171	0.0016931	0.0010299
0.274	0.0031949	0.0015734	0.0012154
0.2745	0.0029615	0.0017888	0.0006769
0.275	0.003135	0.0019443	0.0008086
0.2755	0.0033145	0.0018187	0.0010957
0.276	0.002782	0.0019443	0.0010179
0.2765	0.0028	0.0023631	0.0004197
0.277	0.0027761	0.0021896	0.0008325
0.2775	0.0028957	0.002387	0.0009402
0.278	0.0027402	0.0022853	0.0010658
0.2785	0.0031769	0.0029433	0.0012273
0.279	0.0029496	0.0025784	0.0012213
0.2795	0.0030991	0.0021656	0.0015384
0.28	0.0028359	0.0019862	0.0016281
0.2805	0.0028239	0.0019981	0.0014068
0.281	0.0026624	0.0020879	0.0011196
0.2815	0.0026025	0.0015614	0.001688
0.282	0.0026983	0.0017469	0.0017597
0.2825	0.0023572	0.0018665	0.0022144
0.283	0.0031709	0.0013162	0.0017059
0.2835	0.0026025	0.0017888	0.0019512
0.284	0.002812	0.0018606	0.0026511
0.2845	0.0027521	0.0013281	0.0024417
0.285	0.0025068	0.0010709	0.0024417
0.2855	0.0030273	0.0013102	0.0022682
0.286	0.0021897	0.0019742	0.0027648
0.2865	0.0022316	0.0014597	0.0024058
0.287	0.0019803	0.0014478	0.0023281
0.2875	0.0023154	0.0017648	0.0027229
0.288	0.0023632	0.0019204	0.0022323
0.2885	0.0023692	0.0017589	0.0024597
0.289	0.0022974	0.0021836	0.0027289
0.2895	0.0022376	0.0016631	0.0023041
0.29	0.0020222	0.0019742	0.0021905
0.2905	0.0018606	0.0022733	0.0029682
0.291	0.0015794	0.0022075	0.0021665
0.2915	0.0021299	0.0022135	0.0023281
0.292	0.0019803	0.0020041	0.0022563
0.2925	0.0020282	0.0019862	0.0020349
0.293	0.0017709	0.002046	0.0022323
0.2935	0.0019923	0.002052	0.0025434
0.294	0.0014538	0.002369	0.0019572
0.2945	0.0022017	0.0026203	0.002364
0.295	0.0019564	0.0024767	0.0016521
0.2955	0.002441	0.0021836	0.0020409
0.296	0.0019923	0.0020819	0.0021067
0.2965	0.0020042	0.0021656	0.0018973
0.297	0.0023213	0.0024827	0.0018255
0.2975	0.0023393	0.0020879	0.0018734
0.298	0.0020461	0.0021716	0.0019332
0.2985	0.002794	0.0021417	0.0023819
0.299	0.0019743	0.0018187	0.002011
0.2995	0.0023872	0.0019204	0.0021426
0.3	0.0027043	0.0017828	0.0024417
0.3005	0.0026863	0.0016691	0.0014905
0.301	0.0030333	0.0015674	0.0019272
0.3015	0.0030932	0.001705	0.0017179
0.302	0.0031949	0.0012264	0.0021665
0.3025	0.0031291	0.0015794	0.0018495
0.303	0.0029974	0.0015256	0.0013649
0.3035	0.0030932	0.0017947	0.0015085
0.304	0.0030154	0.0022494	0.0011196
0.3045	0.0032308	0.0019503	0.0010419
0.305	0.0030094	0.002046	0.0011196
0.3055	0.0026325	0.0018486	0.001012
0.306	0.0034162	0.0018007	0.0011854
0.3065	0.003512	0.0016512	0.0005872
0.307	0.0029555	0.0018486	0.0007069
0.3075	0.0033444	0.0018306	0.0008983
0.308	0.0028538	0.0020281	0.0011974
0.3085	0.0027641	0.001699	0.0008684
0.309	0.0029137	0.0021178	0.0010179
0.3095	0.003153	0.0019204	0.0009761
0.31	0.0030812	0.0014777	0.0008684
0.3105	0.0032188	0.00137	0.000665
0.311	0.0027461	0.0016392	0.0004915
0.3115	0.003147	0.002052	0.0009402
0.312	0.0024769	0.0018665	0.000988
0.3125	0.0029795	0.0020101	0.0010538
0.313	0.0030752	0.001711	0.0006829
0.3135	0.0031291	0.0011068	0.0012034
0.314	0.002794	0.0014837	0.0009103
0.3145	0.0023752	0.0014298	0.0008803
